TAZID,CO_TAZID,DEVACRES,HH_19,JOB_19,JOBAUTO_19,HHAUTO_19,JOBTRANSIT_19,HHTRANSIT_19,COMPAUTO_19,COMPTRANSIT_19,HH_30,JOB_30,JOBAUTO_30,HHAUTO_30,JOBTRANSIT_30,HHTRANSIT_30,COMPAUTO_30,COMPTRANSIT_30,HH_40,JOB_40,JOBAUTO_40,HHAUTO_40,JOBTRANSIT_40,HHTRANSIT_40,COMPAUTO_40,COMPTRANSIT_40,HH_50,JOB_50,JOBAUTO_50,HHAUTO_50,JOBTRANSIT_50,HHTRANSIT_50,COMPAUTO_50,COMPTRANSIT_50
2315,492315,124.89,422.0,100.4,171385,89229,14730,5890,161835,13702,433.0,112.0,203014,114013,20511,9209,191560,19057,441.0,114.0,229295,139440,21315,10985,217291,19935,441.0,114.0,257797,161217,21386,12061,244649,20117
2316,492316,167.25,523.5,0.0,179727,92965,15051,5574,179727,15051,535.0,0.0,211871,118446,15239,7227,211871,15239,546.0,0.0,237975,144238,15494,8430,237975,15494,558.0,0.0,244206,152410,15726,9249,244206,15726
2317,492317,182.6,412.7,75.5,160507,82395,15606,5683,153333,14695,436.0,86.0,187622,104238,16484,7359,179181,15560,469.0,87.0,209447,126380,16696,8508,201172,15880,485.0,88.0,232370,144495,17034,9148,223619,16248
2318,492318,182.13,687.0,597.2,192469,100985,10403,4028,162773,8334,700.0,755.0,234492,132290,16558,8146,195536,13352,720.0,775.0,268443,163494,24319,11983,227407,19496,732.0,775.0,307191,191536,25688,13012,261825,20716
2319,492319,160.27,244.8,800.2,185848,96788,0,0,128513,0,253.0,844.0,223773,125585,13878,6723,159384,9186,258.0,846.0,255439,155059,14839,8425,189018,10595,260.0,848.0,290218,180832,15221,9346,217437,11312
2320,492320,155.19,528.6,817.2,180355,93653,11652,4823,140399,8505,540.0,824.0,215195,120560,19671,8965,171130,14686,547.0,824.0,244443,148387,20463,10761,198982,15872,559.0,825.0,275939,172128,20602,11859,226774,16461
2321,492321,44.99,245.9,1077.2,181865,94145,15635,6665,119780,9286,504.0,1087.0,216030,120804,24759,11242,163475,17299,924.0,824.0,244640,148280,26076,13272,211181,21630,1030.0,912.0,275156,171591,26233,14603,238851,22156
2322,492322,183.0,551.2,203.9,179400,93237,13889,5098,164771,12396,621.0,205.0,221478,124105,21554,9495,206033,19641,631.0,205.0,252945,153301,18792,9524,236770,17287,636.0,205.0,288180,179268,19568,10241,270294,18037
2323,492323,162.85,470.8,0.0,177248,91749,6831,2444,177248,6831,478.0,0.0,213592,119298,17648,7645,213592,17648,503.0,0.0,243139,147396,17312,8447,243139,17312,509.0,0.0,276150,172990,17962,9131,276150,17962
2324,492324,166.43,450.7,55.4,175627,90431,12880,4796,170206,12366,501.0,57.0,208449,116090,17359,7381,202814,16750,511.0,57.0,236365,142934,17197,8509,230536,16655,515.0,57.0,266732,166741,17555,9336,260412,17036
2325,492325,90.09,405.2,827.5,176788,90828,22698,8682,131202,15265,442.0,849.0,209062,116213,26828,11248,160492,18678,485.0,860.0,236498,142825,26733,13039,188349,19694,490.0,860.0,264913,165353,26863,14283,213451,20360
2326,492326,317.36,366.1,5673.9,142600,73001,23286,8100,80275,9687,428.0,6094.0,173457,96390,24151,12303,104830,13600,643.0,6552.0,199020,119937,24471,14071,131110,15541,775.0,6953.0,225263,141140,26221,15243,154143,16940
2327,492327,160.32,441.4,198.2,180069,92150,16803,6216,162584,14697,451.0,202.0,214285,118804,21359,9301,194838,18903,454.0,202.0,245010,147592,24860,11869,224578,22136,457.0,202.0,281492,176056,25952,12918,259112,23186
2328,492328,96.86,629.3,81.8,177298,90551,22045,7962,171482,21101,649.0,139.0,209611,116175,26331,11114,199428,24673,674.0,177.0,238782,143831,23793,11580,225923,22139,683.0,207.0,270976,169483,23994,12647,255149,22224
2329,492329,42.98,12.4,1386.9,176418,89889,23106,8335,91266,8570,27.0,1620.0,207824,114893,27866,12336,117528,12776,196.0,1493.0,235909,141947,28978,14304,158897,16951,459.0,1298.0,266105,166321,29334,15475,202953,20563
2330,492330,37.46,0.0,909.1,187623,96117,23582,8842,96117,8842,0.0,910.0,224433,124369,23840,10145,124369,10145,0.0,910.0,256989,154635,35312,15978,154635,15978,0.0,910.0,296792,185374,37056,17361,185374,17361
2331,492331,39.33,5.9,955.0,184035,93655,26140,9618,94653,9801,25.0,983.0,218019,120393,27148,11303,124555,11978,149.0,984.0,249807,149988,24449,11396,170198,14038,383.0,766.0,283952,176934,24849,12285,225157,17947
2332,492332,129.6,293.3,1278.9,176328,91230,15933,6543,116180,9296,306.0,1306.0,208708,116663,20563,9569,143442,12768,401.0,1240.0,236140,143084,21451,11310,175798,14875,784.0,869.0,264987,165359,21648,12264,224814,17864
2333,492333,162.99,451.7,218.5,167622,86265,14902,5496,150455,12918,459.0,231.0,196576,109508,15324,7305,177139,13534,466.0,231.0,220631,133353,15575,8536,200714,13969,468.0,231.0,246751,153503,15760,9318,225183,14270
2334,492334,129.55,354.1,17.7,176750,90464,17089,6189,174430,16796,371.0,20.0,206959,114724,17113,7618,204205,16830,377.0,21.0,232005,139702,17307,8788,229037,17033,384.0,21.0,258852,160593,17591,9460,255682,17328
2335,492335,76.33,86.2,847.2,174656,89682,21587,8117,102889,10211,109.0,863.0,205972,114489,24781,10779,131058,13315,350.0,761.0,232753,140560,24914,12546,180698,17930,569.0,761.0,260105,162415,25248,13550,216230,19994
2336,492336,160.96,449.8,133.4,166316,84963,19585,7259,154856,17848,457.0,170.0,194395,107787,21746,9593,179220,19616,460.0,175.0,218757,131837,21662,10974,202681,19686,458.0,219.0,244000,152427,21910,11936,223332,19658
2337,492337,137.46,253.1,0.0,177416,89939,18203,6809,177416,18203,268.0,0.0,206579,113829,19535,8838,206579,19535,280.0,0.0,231475,138748,19197,9770,231475,19197,288.0,0.0,258163,160434,19545,10519,258163,19545
2338,492338,127.91,885.4,1127.7,169379,86142,20846,7934,134986,15511,1224.0,1189.0,197802,109381,25942,11333,166253,20730,1502.0,1204.0,224156,134882,25543,12696,195279,21388,1868.0,1156.0,251674,157423,25864,13710,225857,22535
2339,492339,91.81,4.0,2868.9,164271,82924,31084,11191,83129,11241,61.0,2870.0,191916,105573,35501,15781,108671,16488,406.0,2884.0,219061,131165,31330,14971,147949,18095,527.0,3005.0,246602,153635,31939,16190,174405,19708
2340,492340,298.41,306.5,1297.9,168920,85146,28206,9956,110219,15418,360.0,1301.0,196597,108032,21859,9996,136939,13868,396.0,1301.0,223745,133819,19217,10224,164203,13263,418.0,1318.0,251056,156275,19716,11068,188710,14028
2341,492341,142.23,449.0,1292.8,190989,98900,21536,6725,134430,12440,476.0,1328.0,230337,128552,20385,9128,167802,13469,479.0,1328.0,265184,160572,19595,9857,199993,13526,480.0,1328.0,303509,190323,18034,9300,232453,12551
2342,492342,29.47,198.1,462.6,187719,96619,29418,9741,136382,18329,203.0,473.0,225445,125389,30089,13041,168320,20356,203.0,473.0,258764,156152,27430,12830,199089,18939,203.0,473.0,300497,188139,27779,13370,234560,19323
2343,492343,26.79,8.0,560.9,187932,96301,23105,8557,98606,8923,12.0,579.0,224855,124616,23259,9927,128126,10394,13.0,581.0,257480,154942,33081,14889,158649,15547,23.0,613.0,297339,185737,34702,16211,192208,17283
2344,492344,52.56,0.0,1785.0,182148,92654,26369,9706,92654,9706,5.0,1789.0,215760,119062,26779,11262,119533,11338,5.0,1790.0,247268,148299,26553,12505,148760,12571,5.0,1790.0,280927,174950,26971,13538,175434,13599
2345,492345,255.47,416.7,185.6,190178,97829,8107,3191,171931,7136,507.0,201.0,227230,126308,9359,4618,208599,8483,567.0,202.0,267543,162162,10934,5720,249074,10020,574.0,202.0,305583,192854,11481,6245,285671,10556
2346,492346,157.37,398.1,0.0,172430,88143,16970,6097,172430,16970,446.0,0.0,204564,113327,16333,6788,204564,16333,459.0,0.0,239215,144479,19014,8003,239215,19014,465.0,0.0,274112,172713,20024,8715,274112,20024
2347,492347,99.56,863.8,164.0,176133,89495,23313,7842,167903,21844,914.0,273.0,208303,114831,21340,8881,194683,19525,1012.0,261.0,242736,145987,22008,10172,229837,20430,1034.0,261.0,275845,172642,22319,11024,262083,20813
2348,492348,131.25,358.7,55.8,168438,85694,15842,5731,161885,15042,370.0,60.0,201133,111338,12047,4991,193523,11449,370.0,63.0,234973,142341,11144,5386,226432,10613,376.0,63.0,268529,170960,11370,5866,259486,10860
2349,492349,121.5,658.8,643.3,169509,85736,18755,6728,140139,14538,677.0,665.0,198475,109455,18971,7275,166485,14768,684.0,665.0,232329,140497,19701,8756,198622,15684,688.0,674.0,263678,167775,19892,9447,227820,15987
2350,492350,86.59,205.2,1114.0,171021,86235,32208,11068,107424,16351,321.0,1099.0,199997,109872,30789,13087,140370,19077,368.0,1100.0,230289,137848,24463,11529,171064,16177,413.0,1459.0,259582,161817,24842,12503,192818,16416
2351,492351,95.87,418.6,533.8,167342,84505,24907,8501,133089,18123,545.0,532.0,195653,107672,22046,8911,164163,17345,592.0,538.0,225187,135070,20972,9487,193509,16935,611.0,601.0,253756,158817,21264,10221,218167,17124
2352,492352,106.07,0.0,2779.3,146876,74168,11415,4222,74168,4222,1.0,2783.0,169987,93338,16994,7869,93386,7874,1.0,2839.0,187068,111590,17543,9030,111635,9035,1.0,2932.0,206035,126848,17780,9621,126892,9626
2353,492353,53.16,10.5,408.7,156653,79282,16325,5525,82718,6004,32.0,465.0,181418,99621,23418,10655,108418,12027,47.0,727.0,198138,118203,23644,12145,126020,13270,52.0,808.0,218530,134474,24021,12975,142501,14030
2354,492354,84.98,0.0,2794.4,157028,79431,13788,5237,79431,5237,2.0,2800.0,182107,100132,24603,11530,100235,11546,2.0,2973.0,201182,120015,25464,13282,120106,13295,2.0,3159.0,221896,136553,25735,14157,136641,14169
2355,492355,52.09,102.3,1258.0,159037,80512,15302,5131,90581,6436,125.0,1258.0,184446,101482,23640,10658,113778,12582,135.0,1258.0,203596,121533,23885,12109,134046,13904,135.0,1268.0,224674,138421,24421,12940,151245,14647
2356,492356,267.98,345.2,77.6,149370,75681,18462,5980,141224,17083,548.0,89.0,172441,94863,26111,10832,165857,24814,661.0,93.0,187914,112397,26479,12267,182067,25379,678.0,95.0,207102,128120,27052,13026,200886,25948
2357,492357,262.5,251.7,116.8,150865,76325,0,0,135645,0,340.0,132.0,174076,95802,0,0,159872,0,407.0,134.0,190829,114078,0,0,178231,0,440.0,136.0,209764,130139,0,0,197140,0
2358,492358,90.05,99.9,361.0,169932,86282,12490,4455,114185,7135,112.0,361.0,182168,100420,18256,7846,129198,11510,114.0,484.0,202103,120959,18663,9019,143930,11749,116.0,612.0,223218,137798,18799,9610,158058,11789
2359,492359,253.93,313.1,815.5,168495,84632,9599,3068,119002,5744,415.0,819.0,194673,106593,17130,7097,148004,11814,458.0,819.0,214307,127607,17032,8027,169559,12384,475.0,819.0,236145,146190,17162,8543,190047,12745
2360,492360,64.62,81.0,73.6,171790,86377,15953,5203,143230,12358,210.0,84.0,198630,108845,27949,11665,181934,24921,351.0,13.0,218742,130183,27769,12958,216828,27449,436.0,8.0,241045,149645,28104,13676,240034,27945
2361,492361,215.97,358.6,256.0,166261,83862,9296,3097,142943,7542,435.0,262.0,192305,105638,22493,9673,170125,19212,483.0,263.0,211476,126058,21922,10525,190534,19128,516.0,263.0,233183,144412,22206,11174,212139,19591
2362,492362,209.41,353.7,0.0,157760,79483,0,0,157760,0,385.0,0.0,181830,99822,10569,4677,181830,10569,451.0,0.0,199447,118957,10369,5101,199447,10369,488.0,0.0,219451,136307,10462,5398,219451,10462
2363,492363,331.57,365.1,891.6,172794,86620,14825,4870,123288,9106,427.0,898.0,199166,108889,22882,9029,149905,15323,460.0,969.0,219798,130598,22893,10227,170128,15840,460.0,970.0,243624,151606,23246,10685,191868,16181
2364,492364,67.09,100.7,1231.5,171442,85964,15365,5327,96977,6620,116.0,1259.0,197561,108067,26880,11352,120500,13509,120.0,1435.0,217166,129162,26562,12606,139983,14322,121.0,1484.0,240236,149742,26870,13307,160418,14907
2365,492365,228.13,614.9,628.3,166914,83796,12475,4095,136909,9450,645.0,653.0,191998,105199,28744,12129,160200,22657,669.0,686.0,211107,125748,28386,13354,178712,22681,675.0,705.0,234067,146882,28676,14073,200150,22995
2366,492366,352.66,573.6,252.8,152221,76516,3646,1184,137389,3164,659.0,279.0,174077,95548,11682,5000,158787,10381,699.0,281.0,190181,113437,11435,5413,175338,10270,710.0,281.0,210496,132291,11522,5687,195295,10388
2367,492367,156.75,318.2,1271.4,167346,83876,13459,4487,109887,7283,381.0,1277.0,193038,105631,26390,11327,135626,16496,396.0,1281.0,197330,116923,25977,12352,144370,17003,410.0,1286.0,219753,137362,26250,12903,165655,17486
2368,492368,304.32,475.5,143.3,151214,75835,0,0,140449,0,577.0,147.0,174166,95420,0,0,164165,0,591.0,147.0,193386,114820,0,0,183235,0,603.0,147.0,215260,134681,0,0,204834,0
2369,492369,91.25,3.0,1244.7,169038,84483,31657,10940,84850,11030,366.0,1138.0,195902,106978,36266,13668,139016,21810,530.0,1102.0,220677,131005,34429,13825,171033,23022,572.0,1102.0,247441,154436,35698,14674,197207,24342
2370,492370,92.04,659.7,736.1,167181,83214,34373,10988,135145,25451,679.0,746.0,193244,105153,38639,14210,159282,29221,681.0,753.0,216912,128297,37767,15545,181694,28935,680.0,756.0,243127,152175,38705,16278,206386,29645
2371,492371,96.96,352.1,123.6,166992,84159,28342,9376,153529,25259,367.0,129.0,194892,107193,31890,11994,180231,28563,372.0,129.0,224033,134454,31001,13232,208680,27956,373.0,129.0,252912,159645,31484,14247,236672,28483
2372,492372,66.86,498.8,701.1,166579,83616,32621,11003,130301,23168,518.0,732.0,193201,105859,35338,13463,154195,25569,519.0,746.0,219147,130810,31899,13214,178370,23274,520.0,768.0,246265,155615,32866,14145,203317,23997
2373,492373,53.63,343.2,329.8,166688,83751,30256,10234,137913,23309,357.0,331.0,193326,106020,32628,11775,163102,25409,364.0,331.0,218535,130427,29371,11941,187551,23241,364.0,332.0,245835,155531,30497,12614,213566,24106
2374,492374,55.19,438.0,552.7,173307,87415,28563,10356,138010,21081,503.0,640.0,202616,111372,29217,10849,164218,21487,515.0,641.0,231133,138435,29536,12951,191636,22470,515.0,644.0,260687,164401,30055,14039,219037,23127
2375,492375,60.96,88.6,1464.8,170275,85605,30554,10490,93955,12469,102.0,1474.0,198311,108718,29038,11607,118401,13491,105.0,1481.0,224367,133892,28595,12670,143504,14361,106.0,1487.0,253108,160337,29488,13453,170049,15132
2376,492376,87.76,202.0,1339.8,164904,82445,29289,10411,100113,14456,196.0,1361.0,194831,106299,32926,11958,124129,16181,207.0,1361.0,222019,131474,33898,13703,149871,17807,210.0,1361.0,250097,157676,34234,14394,176344,18401
2377,492377,46.35,614.7,1008.1,166401,82979,31349,11012,126731,21678,619.0,1074.0,195607,106565,34888,12315,151291,23653,620.0,1100.0,221784,131003,37450,14969,175108,25891,624.0,1138.0,249155,156667,38328,15710,200463,26421
2378,492378,77.74,222.8,118.1,163257,81053,26109,8948,144627,22220,224.0,128.0,188245,102130,32602,12608,167057,27682,224.0,129.0,210491,124144,33978,14219,188414,28926,224.0,130.0,235460,147148,34923,15005,212381,29718
2379,492379,165.23,397.5,258.3,152794,75846,19908,5658,132456,16142,420.0,263.0,176194,95648,26845,10581,154978,22561,441.0,263.0,196175,115559,21938,9838,175023,18763,450.0,263.0,218500,136727,22375,10274,197019,19196
2380,492380,124.58,826.0,0.0,150302,75152,27343,7587,150302,27343,826.0,0.0,173279,94658,33779,12659,173279,33779,826.0,0.0,192516,113969,20937,9139,192516,20937,826.0,0.0,214611,134612,21132,9431,214611,21132
2381,492381,184.97,452.0,0.0,129713,65065,0,0,129713,0,478.0,0.0,148854,81616,0,0,148854,0,500.0,0.0,165117,98139,0,0,165117,0,505.0,0.0,183662,115681,0,0,183662,0
2382,492382,29.91,169.4,587.9,165302,82266,27482,10678,110716,16436,172.0,640.0,193328,105101,36183,12883,133335,20339,172.0,641.0,218828,128998,38202,15168,156870,22315,172.0,641.0,245407,153954,39754,15834,181905,23145
2383,492383,36.25,180.9,500.1,165596,82623,27908,9887,115439,17014,193.0,503.0,197778,107946,33857,11920,144048,20736,195.0,503.0,224793,132782,36764,13839,169027,22869,203.0,503.0,253367,159296,36745,14155,196767,23153
2384,492384,337.87,24.0,15940.0,105859,52224,16920,7570,52370,7595,24.0,15940.0,123207,66572,20021,11142,66721,11166,24.0,15940.0,137868,80626,17086,11018,80770,11033,24.0,15940.0,152810,95069,17886,11521,95212,11537
2385,492385,215.47,632.6,29.0,142593,71392,21986,7333,140833,21624,651.0,36.0,166850,91315,24396,10121,164538,23959,658.0,42.0,187717,110908,18264,8580,184900,17909,665.0,46.0,209518,131586,18476,8794,206364,18084
2386,492386,144.54,244.1,0.0,130888,65998,9675,3352,130888,9675,339.0,0.0,153156,84332,10652,4522,153156,10652,406.0,0.0,173931,103224,8270,4027,173931,8270,439.0,0.0,195090,123030,8268,4058,195090,8268
2387,492387,64.03,861.0,155.8,165347,83111,34627,10844,157868,32464,922.0,161.0,196225,107652,34484,11333,188193,32384,929.0,161.0,224110,132912,28527,10191,215565,26809,932.0,161.0,253793,160552,28713,10040,244910,26934
2388,492388,53.88,983.0,144.4,159890,80490,40243,11855,153926,38111,1061.0,148.0,191140,105043,39428,14259,184788,37571,1084.0,148.0,217778,129140,25000,12239,211103,24039,1093.0,148.0,245655,154885,27407,12003,238734,26232
2389,492389,36.32,650.8,167.1,155169,78245,32370,10871,145607,29697,668.0,175.0,184610,101549,32348,13247,173801,29863,678.0,175.0,210800,124975,26275,13313,199349,24546,684.0,175.0,237357,149561,29547,13272,225511,27351
2390,492390,75.11,479.8,128.6,149778,75627,20672,7731,140208,19002,482.0,130.0,174902,96427,20646,9893,164429,19211,483.0,130.0,200135,118762,20801,11149,188879,19466,483.0,130.0,225921,142661,21577,11455,214186,20151
2391,492391,113.4,401.4,0.0,145318,73384,9707,3877,145318,9707,540.0,0.0,167850,92472,10023,5075,167850,10023,554.0,0.0,191952,113960,10363,5710,191952,10363,554.0,0.0,217375,137729,10709,5825,217375,10709
2392,492392,64.36,770.0,335.0,167820,84662,30794,9399,151696,26645,887.0,315.0,193443,106357,27704,11456,178760,24965,929.0,286.0,222530,132371,27722,13273,208542,25481,943.0,286.0,254597,162426,29631,13995,240215,27191
2393,492393,47.4,508.2,0.0,161371,81550,23718,7742,161371,23718,520.0,0.0,185762,102248,23395,9837,185762,23395,524.0,0.0,212983,126659,21380,11485,212983,21380,535.0,0.0,242976,154773,20474,11065,242976,20474
2394,492394,31.13,319.1,75.2,156571,79181,23613,8211,147650,21837,341.0,79.0,181840,100199,22889,10017,172301,21385,356.0,79.0,207857,123502,23444,12155,197996,22124,367.0,79.0,235458,149418,22508,11728,225477,21257
2395,492395,66.52,437.4,317.9,153642,77845,20358,7257,131915,16603,438.0,322.0,176181,97276,21314,9415,152849,17795,439.0,322.0,202297,120339,22553,11232,177353,19107,440.0,322.0,230775,146640,22029,10884,204820,18591
2396,492396,22.32,126.4,1158.1,172225,87141,37566,12346,101169,16504,203.0,1223.0,199086,109775,33769,14877,129888,19132,285.0,1296.0,229268,136653,30407,15837,161600,19762,320.0,1496.0,264153,168689,33838,17180,193485,21507
2397,492397,21.79,212.8,43.8,168625,85405,27536,8730,160122,25614,214.0,44.0,194720,107386,26273,12304,185543,24805,215.0,44.0,224106,133526,23960,13697,214251,22844,215.0,44.0,257633,164429,24991,13971,247295,23768
2398,492398,32.35,112.2,125.6,163978,83143,14205,4585,133075,10528,120.0,143.0,189053,104313,22096,10347,154738,17339,120.0,143.0,217591,129585,23506,12894,181026,19097,120.0,143.0,249478,159078,23424,13019,211440,19046
2399,492399,29.88,142.8,0.0,159360,80826,21950,7172,159360,21950,147.0,0.0,183208,101176,22772,9918,183208,22772,148.0,0.0,210689,125450,24959,12824,210689,24959,148.0,0.0,240802,153365,24929,12864,240802,24929
2400,492400,178.08,0.0,2047.8,146562,74279,10815,4442,74279,4442,0.0,2048.0,168111,92832,12484,5282,92832,5282,0.0,2048.0,193449,114969,12724,6226,114969,6226,0.0,2048.0,220767,140143,12491,6200,140143,6200
2401,492401,163.01,341.0,147.1,184079,93937,9844,4917,166720,8895,369.0,154.0,220672,122546,10563,4165,201786,9332,384.0,154.0,258997,157516,10524,4509,239407,9363,395.0,154.0,296020,190500,10797,4667,275757,9620
2402,492402,147.71,375.6,264.4,168308,85078,16116,6187,144991,13334,389.0,267.0,199583,110410,19877,8199,174473,16588,396.0,267.0,228448,137882,21820,9557,202471,18302,402.0,267.0,258254,165320,22101,10301,231470,18701
2403,492403,246.22,628.0,210.5,184996,95251,9529,4051,170965,8673,729.0,217.0,233868,131135,11174,4077,218942,10143,755.0,217.0,272566,165079,11123,4479,256835,10151,768.0,218.0,313182,201099,11469,4645,296648,10462
2404,492404,136.83,329.8,11.0,165540,84122,9979,5064,164066,9890,349.0,11.0,203238,112801,17117,6481,201639,16929,356.0,11.0,235853,141523,16439,6811,234146,16264,362.0,11.0,267970,170875,17011,7174,266204,16832
2405,492405,142.46,493.6,414.2,165404,84012,15196,4964,139610,11953,529.0,420.0,208297,115718,18674,7220,179417,15101,542.0,448.0,240790,144334,19540,8463,208938,15882,544.0,448.0,274065,174544,20061,9472,240802,16522
2406,492406,66.73,273.1,2684.2,170971,86394,23543,8315,99539,10682,278.0,2694.0,208217,114902,22645,9392,129183,11420,279.0,2694.0,239591,142862,24773,11229,157172,13233,279.0,2694.0,272194,172871,25390,12568,187294,14430
2407,492407,78.53,79.2,5201.5,171105,86031,28429,10332,88311,10817,80.0,5206.0,205570,112807,26230,10839,115238,11242,81.0,5218.0,235555,139893,27849,12879,142319,13259,81.0,5219.0,267120,169167,28270,14273,171599,14620
